geography,period,area_code,area_name,gender,age,n
Ward,2016,E05000819,Altrincham,Male,69,60
Ward,2016,E05000820,Ashton upon Mersey,Male,69,74
Ward,2016,E05000821,Bowdon,Male,69,57
Ward,2016,E05000822,Broadheath,Male,69,66
Ward,2016,E05000823,Brooklands,Male,69,67
Ward,2016,E05000824,Bucklow-St Martins,Male,69,52
Ward,2016,E05000825,Clifford,Male,69,24
Ward,2016,E05000826,Davyhulme East,Male,69,74
Ward,2016,E05000827,Davyhulme West,Male,69,68
Ward,2016,E05000828,Flixton,Male,69,58
Ward,2016,E05000829,Gorse Hill,Male,69,53
Ward,2016,E05000830,Hale Barns,Male,69,62
Ward,2016,E05000831,Hale Central,Male,69,55
Ward,2016,E05000832,Longford,Male,69,43
Ward,2016,E05000833,Priory,Male,69,38
Ward,2016,E05000834,St Mary's,Male,69,54
Ward,2016,E05000835,Sale Moor,Male,69,67
Ward,2016,E05000836,Stretford,Male,69,53
Ward,2016,E05000837,Timperley,Male,69,71
Ward,2016,E05000838,Urmston,Male,69,54
Ward,2016,E05000839,Village,Male,69,54
Ward,2016,E05000819,Altrincham,Total,70,94
Ward,2016,E05000820,Ashton upon Mersey,Total,70,77
Ward,2016,E05000821,Bowdon,Total,70,102
Ward,2016,E05000822,Broadheath,Total,70,108
Ward,2016,E05000823,Brooklands,Total,70,94
Ward,2016,E05000824,Bucklow-St Martins,Total,70,63
Ward,2016,E05000825,Clifford,Total,70,37
Ward,2016,E05000826,Davyhulme East,Total,70,97
Ward,2016,E05000827,Davyhulme West,Total,70,121
Ward,2016,E05000828,Flixton,Total,70,99
Ward,2016,E05000829,Gorse Hill,Total,70,68
Ward,2016,E05000830,Hale Barns,Total,70,92
Ward,2016,E05000831,Hale Central,Total,70,88
Ward,2016,E05000832,Longford,Total,70,61
Ward,2016,E05000833,Priory,Total,70,89
Ward,2016,E05000834,St Mary's,Total,70,109
Ward,2016,E05000835,Sale Moor,Total,70,86
Ward,2016,E05000836,Stretford,Total,70,99
Ward,2016,E05000837,Timperley,Total,70,128
Ward,2016,E05000838,Urmston,Total,70,104
Ward,2016,E05000839,Village,Total,70,122
Ward,2016,E05000819,Altrincham,Female,70,50
Ward,2016,E05000820,Ashton upon Mersey,Female,70,49
Ward,2016,E05000821,Bowdon,Female,70,53
Ward,2016,E05000822,Broadheath,Female,70,59
Ward,2016,E05000823,Brooklands,Female,70,46
Ward,2016,E05000824,Bucklow-St Martins,Female,70,39
Ward,2016,E05000825,Clifford,Female,70,16
Ward,2016,E05000826,Davyhulme East,Female,70,53
Ward,2016,E05000827,Davyhulme West,Female,70,61
Ward,2016,E05000828,Flixton,Female,70,46
Ward,2016,E05000829,Gorse Hill,Female,70,35
Ward,2016,E05000830,Hale Barns,Female,70,53
Ward,2016,E05000831,Hale Central,Female,70,43
Ward,2016,E05000832,Longford,Female,70,38
Ward,2016,E05000833,Priory,Female,70,41
Ward,2016,E05000834,St Mary's,Female,70,61
Ward,2016,E05000835,Sale Moor,Female,70,42
Ward,2016,E05000836,Stretford,Female,70,50
Ward,2016,E05000837,Timperley,Female,70,62
Ward,2016,E05000838,Urmston,Female,70,59
Ward,2016,E05000839,Village,Female,70,61
Ward,2016,E05000819,Altrincham,Male,70,44
Ward,2016,E05000820,Ashton upon Mersey,Male,70,28
Ward,2016,E05000821,Bowdon,Male,70,49
Ward,2016,E05000822,Broadheath,Male,70,49
Ward,2016,E05000823,Brooklands,Male,70,48
Ward,2016,E05000824,Bucklow-St Martins,Male,70,24
Ward,2016,E05000825,Clifford,Male,70,21
Ward,2016,E05000826,Davyhulme East,Male,70,44
Ward,2016,E05000827,Davyhulme West,Male,70,60
Ward,2016,E05000828,Flixton,Male,70,53
Ward,2016,E05000829,Gorse Hill,Male,70,33
Ward,2016,E05000830,Hale Barns,Male,70,39
Ward,2016,E05000831,Hale Central,Male,70,45
Ward,2016,E05000832,Longford,Male,70,23
Ward,2016,E05000833,Priory,Male,70,48
Ward,2016,E05000834,St Mary's,Male,70,48
Ward,2016,E05000835,Sale Moor,Male,70,44
Ward,2016,E05000836,Stretford,Male,70,49
Ward,2016,E05000837,Timperley,Male,70,66
Ward,2016,E05000838,Urmston,Male,70,45
Ward,2016,E05000839,Village,Male,70,61
Ward,2016,E05000819,Altrincham,Total,71,86
Ward,2016,E05000820,Ashton upon Mersey,Total,71,80
Ward,2016,E05000821,Bowdon,Total,71,115
Ward,2016,E05000822,Broadheath,Total,71,93
Ward,2016,E05000823,Brooklands,Total,71,95
Ward,2016,E05000824,Bucklow-St Martins,Total,71,73
Ward,2016,E05000825,Clifford,Total,71,46
Ward,2016,E05000826,Davyhulme East,Total,71,95
Ward,2016,E05000827,Davyhulme West,Total,71,118
Ward,2016,E05000828,Flixton,Total,71,102
Ward,2016,E05000829,Gorse Hill,Total,71,64
Ward,2016,E05000830,Hale Barns,Total,71,113
Ward,2016,E05000831,Hale Central,Total,71,84
Ward,2016,E05000832,Longford,Total,71,75
Ward,2016,E05000833,Priory,Total,71,70
Ward,2016,E05000834,St Mary's,Total,71,128
Ward,2016,E05000835,Sale Moor,Total,71,74
Ward,2016,E05000836,Stretford,Total,71,69
Ward,2016,E05000837,Timperley,Total,71,104
Ward,2016,E05000838,Urmston,Total,71,100
Ward,2016,E05000839,Village,Total,71,130
Ward,2016,E05000819,Altrincham,Female,71,52
Ward,2016,E05000820,Ashton upon Mersey,Female,71,47
Ward,2016,E05000821,Bowdon,Female,71,70
Ward,2016,E05000822,Broadheath,Female,71,51
Ward,2016,E05000823,Brooklands,Female,71,49
Ward,2016,E05000824,Bucklow-St Martins,Female,71,34
Ward,2016,E05000825,Clifford,Female,71,22
Ward,2016,E05000826,Davyhulme East,Female,71,51
Ward,2016,E05000827,Davyhulme West,Female,71,67
Ward,2016,E05000828,Flixton,Female,71,52
Ward,2016,E05000829,Gorse Hill,Female,71,36
Ward,2016,E05000830,Hale Barns,Female,71,71
Ward,2016,E05000831,Hale Central,Female,71,43
Ward,2016,E05000832,Longford,Female,71,36
Ward,2016,E05000833,Priory,Female,71,40
Ward,2016,E05000834,St Mary's,Female,71,61
Ward,2016,E05000835,Sale Moor,Female,71,38
Ward,2016,E05000836,Stretford,Female,71,32
Ward,2016,E05000837,Timperley,Female,71,58
Ward,2016,E05000838,Urmston,Female,71,55
Ward,2016,E05000839,Village,Female,71,72
Ward,2016,E05000819,Altrincham,Male,71,34
Ward,2016,E05000820,Ashton upon Mersey,Male,71,33
Ward,2016,E05000821,Bowdon,Male,71,45
Ward,2016,E05000822,Broadheath,Male,71,42
Ward,2016,E05000823,Brooklands,Male,71,46
Ward,2016,E05000824,Bucklow-St Martins,Male,71,39
Ward,2016,E05000825,Clifford,Male,71,24
Ward,2016,E05000826,Davyhulme East,Male,71,44
Ward,2016,E05000827,Davyhulme West,Male,71,51
Ward,2016,E05000828,Flixton,Male,71,50
Ward,2016,E05000829,Gorse Hill,Male,71,28
Ward,2016,E05000830,Hale Barns,Male,71,42
Ward,2016,E05000831,Hale Central,Male,71,41
Ward,2016,E05000832,Longford,Male,71,39
Ward,2016,E05000833,Priory,Male,71,30
Ward,2016,E05000834,St Mary's,Male,71,67
Ward,2016,E05000835,Sale Moor,Male,71,36
Ward,2016,E05000836,Stretford,Male,71,37
Ward,2016,E05000837,Timperley,Male,71,46
Ward,2016,E05000838,Urmston,Male,71,45
Ward,2016,E05000839,Village,Male,71,58
Ward,2016,E05000819,Altrincham,Total,72,112
Ward,2016,E05000820,Ashton upon Mersey,Total,72,96
Ward,2016,E05000821,Bowdon,Total,72,111
Ward,2016,E05000822,Broadheath,Total,72,92
Ward,2016,E05000823,Brooklands,Total,72,95
Ward,2016,E05000824,Bucklow-St Martins,Total,72,67
Ward,2016,E05000825,Clifford,Total,72,49
Ward,2016,E05000826,Davyhulme East,Total,72,100
Ward,2016,E05000827,Davyhulme West,Total,72,128
Ward,2016,E05000828,Flixton,Total,72,117
Ward,2016,E05000829,Gorse Hill,Total,72,64
Ward,2016,E05000830,Hale Barns,Total,72,109
Ward,2016,E05000831,Hale Central,Total,72,90
Ward,2016,E05000832,Longford,Total,72,67
Ward,2016,E05000833,Priory,Total,72,76
Ward,2016,E05000834,St Mary's,Total,72,121
Ward,2016,E05000835,Sale Moor,Total,72,85
Ward,2016,E05000836,Stretford,Total,72,72
Ward,2016,E05000837,Timperley,Total,72,125
Ward,2016,E05000838,Urmston,Total,72,88
Ward,2016,E05000839,Village,Total,72,109
Ward,2016,E05000819,Altrincham,Female,72,58
Ward,2016,E05000820,Ashton upon Mersey,Female,72,52
Ward,2016,E05000821,Bowdon,Female,72,47
Ward,2016,E05000822,Broadheath,Female,72,49
Ward,2016,E05000823,Brooklands,Female,72,53
Ward,2016,E05000824,Bucklow-St Martins,Female,72,39
Ward,2016,E05000825,Clifford,Female,72,29
Ward,2016,E05000826,Davyhulme East,Female,72,60
Ward,2016,E05000827,Davyhulme West,Female,72,64
Ward,2016,E05000828,Flixton,Female,72,54
Ward,2016,E05000829,Gorse Hill,Female,72,34
Ward,2016,E05000830,Hale Barns,Female,72,65
Ward,2016,E05000831,Hale Central,Female,72,45
Ward,2016,E05000832,Longford,Female,72,34
Ward,2016,E05000833,Priory,Female,72,49
Ward,2016,E05000834,St Mary's,Female,72,68
Ward,2016,E05000835,Sale Moor,Female,72,45
Ward,2016,E05000836,Stretford,Female,72,35
Ward,2016,E05000837,Timperley,Female,72,70
Ward,2016,E05000838,Urmston,Female,72,34
Ward,2016,E05000839,Village,Female,72,56
Ward,2016,E05000819,Altrincham,Male,72,54
Ward,2016,E05000820,Ashton upon Mersey,Male,72,44
Ward,2016,E05000821,Bowdon,Male,72,64
Ward,2016,E05000822,Broadheath,Male,72,43
Ward,2016,E05000823,Brooklands,Male,72,42
Ward,2016,E05000824,Bucklow-St Martins,Male,72,28
Ward,2016,E05000825,Clifford,Male,72,20
Ward,2016,E05000826,Davyhulme East,Male,72,40
Ward,2016,E05000827,Davyhulme West,Male,72,64
Ward,2016,E05000828,Flixton,Male,72,63
Ward,2016,E05000829,Gorse Hill,Male,72,30
Ward,2016,E05000830,Hale Barns,Male,72,44
Ward,2016,E05000831,Hale Central,Male,72,45
Ward,2016,E05000832,Longford,Male,72,33
Ward,2016,E05000833,Priory,Male,72,27
Ward,2016,E05000834,St Mary's,Male,72,53
Ward,2016,E05000835,Sale Moor,Male,72,40
Ward,2016,E05000836,Stretford,Male,72,37
Ward,2016,E05000837,Timperley,Male,72,55
Ward,2016,E05000838,Urmston,Male,72,54
Ward,2016,E05000839,Village,Male,72,53
Ward,2016,E05000819,Altrincham,Total,73,75
Ward,2016,E05000820,Ashton upon Mersey,Total,73,67
Ward,2016,E05000821,Bowdon,Total,73,99
Ward,2016,E05000822,Broadheath,Total,73,79
Ward,2016,E05000823,Brooklands,Total,73,89
Ward,2016,E05000824,Bucklow-St Martins,Total,73,72
Ward,2016,E05000825,Clifford,Total,73,47
Ward,2016,E05000826,Davyhulme East,Total,73,106
Ward,2016,E05000827,Davyhulme West,Total,73,113
Ward,2016,E05000828,Flixton,Total,73,95
Ward,2016,E05000829,Gorse Hill,Total,73,56
Ward,2016,E05000830,Hale Barns,Total,73,129
Ward,2016,E05000831,Hale Central,Total,73,70
Ward,2016,E05000832,Longford,Total,73,70
Ward,2016,E05000833,Priory,Total,73,68
Ward,2016,E05000834,St Mary's,Total,73,118
Ward,2016,E05000835,Sale Moor,Total,73,92
Ward,2016,E05000836,Stretford,Total,73,65
Ward,2016,E05000837,Timperley,Total,73,101
Ward,2016,E05000838,Urmston,Total,73,98
Ward,2016,E05000839,Village,Total,73,97
Ward,2016,E05000819,Altrincham,Female,73,42
Ward,2016,E05000820,Ashton upon Mersey,Female,73,34
Ward,2016,E05000821,Bowdon,Female,73,47
Ward,2016,E05000822,Broadheath,Female,73,43
Ward,2016,E05000823,Brooklands,Female,73,51
Ward,2016,E05000824,Bucklow-St Martins,Female,73,36
Ward,2016,E05000825,Clifford,Female,73,28
Ward,2016,E05000826,Davyhulme East,Female,73,51
Ward,2016,E05000827,Davyhulme West,Female,73,54
Ward,2016,E05000828,Flixton,Female,73,49
Ward,2016,E05000829,Gorse Hill,Female,73,25
Ward,2016,E05000830,Hale Barns,Female,73,76
Ward,2016,E05000831,Hale Central,Female,73,31
Ward,2016,E05000832,Longford,Female,73,38
Ward,2016,E05000833,Priory,Female,73,41
Ward,2016,E05000834,St Mary's,Female,73,67
Ward,2016,E05000835,Sale Moor,Female,73,51
Ward,2016,E05000836,Stretford,Female,73,36
Ward,2016,E05000837,Timperley,Female,73,53
Ward,2016,E05000838,Urmston,Female,73,50
Ward,2016,E05000839,Village,Female,73,56
Ward,2016,E05000819,Altrincham,Male,73,33
Ward,2016,E05000820,Ashton upon Mersey,Male,73,33
Ward,2016,E05000821,Bowdon,Male,73,52
Ward,2016,E05000822,Broadheath,Male,73,36
Ward,2016,E05000823,Brooklands,Male,73,38
Ward,2016,E05000824,Bucklow-St Martins,Male,73,36
Ward,2016,E05000825,Clifford,Male,73,19
Ward,2016,E05000826,Davyhulme East,Male,73,55
Ward,2016,E05000827,Davyhulme West,Male,73,59
Ward,2016,E05000828,Flixton,Male,73,46
Ward,2016,E05000829,Gorse Hill,Male,73,31
Ward,2016,E05000830,Hale Barns,Male,73,53
Ward,2016,E05000831,Hale Central,Male,73,39
Ward,2016,E05000832,Longford,Male,73,32
Ward,2016,E05000833,Priory,Male,73,27
Ward,2016,E05000834,St Mary's,Male,73,51
Ward,2016,E05000835,Sale Moor,Male,73,41
Ward,2016,E05000836,Stretford,Male,73,29
Ward,2016,E05000837,Timperley,Male,73,48
Ward,2016,E05000838,Urmston,Male,73,48
Ward,2016,E05000839,Village,Male,73,41
Ward,2016,E05000819,Altrincham,Total,74,81
Ward,2016,E05000820,Ashton upon Mersey,Total,74,84
Ward,2016,E05000821,Bowdon,Total,74,84
Ward,2016,E05000822,Broadheath,Total,74,69
Ward,2016,E05000823,Brooklands,Total,74,65
Ward,2016,E05000824,Bucklow-St Martins,Total,74,54
Ward,2016,E05000825,Clifford,Total,74,37
Ward,2016,E05000826,Davyhulme East,Total,74,101
Ward,2016,E05000827,Davyhulme West,Total,74,84
Ward,2016,E05000828,Flixton,Total,74,95
Ward,2016,E05000829,Gorse Hill,Total,74,45
Ward,2016,E05000830,Hale Barns,Total,74,101
Ward,2016,E05000831,Hale Central,Total,74,65
Ward,2016,E05000832,Longford,Total,74,51
Ward,2016,E05000833,Priory,Total,74,60
Ward,2016,E05000834,St Mary's,Total,74,80
Ward,2016,E05000835,Sale Moor,Total,74,70
Ward,2016,E05000836,Stretford,Total,74,59
Ward,2016,E05000837,Timperley,Total,74,96
Ward,2016,E05000838,Urmston,Total,74,66
Ward,2016,E05000839,Village,Total,74,80
Ward,2016,E05000819,Altrincham,Female,74,43
Ward,2016,E05000820,Ashton upon Mersey,Female,74,51
Ward,2016,E05000821,Bowdon,Female,74,37
Ward,2016,E05000822,Broadheath,Female,74,39
Ward,2016,E05000823,Brooklands,Female,74,38
Ward,2016,E05000824,Bucklow-St Martins,Female,74,32
Ward,2016,E05000825,Clifford,Female,74,19
Ward,2016,E05000826,Davyhulme East,Female,74,60
Ward,2016,E05000827,Davyhulme West,Female,74,38
Ward,2016,E05000828,Flixton,Female,74,46
Ward,2016,E05000829,Gorse Hill,Female,74,30
Ward,2016,E05000830,Hale Barns,Female,74,51
Ward,2016,E05000831,Hale Central,Female,74,35
Ward,2016,E05000832,Longford,Female,74,27
Ward,2016,E05000833,Priory,Female,74,34
Ward,2016,E05000834,St Mary's,Female,74,52
Ward,2016,E05000835,Sale Moor,Female,74,35
Ward,2016,E05000836,Stretford,Female,74,34
Ward,2016,E05000837,Timperley,Female,74,47
Ward,2016,E05000838,Urmston,Female,74,37
Ward,2016,E05000839,Village,Female,74,42
Ward,2016,E05000819,Altrincham,Male,74,38
Ward,2016,E05000820,Ashton upon Mersey,Male,74,33
Ward,2016,E05000821,Bowdon,Male,74,47
Ward,2016,E05000822,Broadheath,Male,74,30
Ward,2016,E05000823,Brooklands,Male,74,27
Ward,2016,E05000824,Bucklow-St Martins,Male,74,22
Ward,2016,E05000825,Clifford,Male,74,18
Ward,2016,E05000826,Davyhulme East,Male,74,41
Ward,2016,E05000827,Davyhulme West,Male,74,46
Ward,2016,E05000828,Flixton,Male,74,49
Ward,2016,E05000829,Gorse Hill,Male,74,15
Ward,2016,E05000830,Hale Barns,Male,74,50
Ward,2016,E05000831,Hale Central,Male,74,30
Ward,2016,E05000832,Longford,Male,74,24
Ward,2016,E05000833,Priory,Male,74,26
Ward,2016,E05000834,St Mary's,Male,74,28
Ward,2016,E05000835,Sale Moor,Male,74,35
Ward,2016,E05000836,Stretford,Male,74,25
Ward,2016,E05000837,Timperley,Male,74,49
Ward,2016,E05000838,Urmston,Male,74,29
Ward,2016,E05000839,Village,Male,74,38
Ward,2016,E05000819,Altrincham,Total,75,80
Ward,2016,E05000820,Ashton upon Mersey,Total,75,81
Ward,2016,E05000821,Bowdon,Total,75,71
Ward,2016,E05000822,Broadheath,Total,75,76
Ward,2016,E05000823,Brooklands,Total,75,75
Ward,2016,E05000824,Bucklow-St Martins,Total,75,59
Ward,2016,E05000825,Clifford,Total,75,41
Ward,2016,E05000826,Davyhulme East,Total,75,59
Ward,2016,E05000827,Davyhulme West,Total,75,65
Ward,2016,E05000828,Flixton,Total,75,85
Ward,2016,E05000829,Gorse Hill,Total,75,50
Ward,2016,E05000830,Hale Barns,Total,75,82
Ward,2016,E05000831,Hale Central,Total,75,48
Ward,2016,E05000832,Longford,Total,75,63
Ward,2016,E05000833,Priory,Total,75,62
Ward,2016,E05000834,St Mary's,Total,75,68
Ward,2016,E05000835,Sale Moor,Total,75,75
Ward,2016,E05000836,Stretford,Total,75,73
Ward,2016,E05000837,Timperley,Total,75,77
Ward,2016,E05000838,Urmston,Total,75,65
Ward,2016,E05000839,Village,Total,75,76
Ward,2016,E05000819,Altrincham,Female,75,42
Ward,2016,E05000820,Ashton upon Mersey,Female,75,41
Ward,2016,E05000821,Bowdon,Female,75,31
Ward,2016,E05000822,Broadheath,Female,75,41
Ward,2016,E05000823,Brooklands,Female,75,45
Ward,2016,E05000824,Bucklow-St Martins,Female,75,25
Ward,2016,E05000825,Clifford,Female,75,24
Ward,2016,E05000826,Davyhulme East,Female,75,35
Ward,2016,E05000827,Davyhulme West,Female,75,38
Ward,2016,E05000828,Flixton,Female,75,43
Ward,2016,E05000829,Gorse Hill,Female,75,29
Ward,2016,E05000830,Hale Barns,Female,75,44
Ward,2016,E05000831,Hale Central,Female,75,22
Ward,2016,E05000832,Longford,Female,75,35
Ward,2016,E05000833,Priory,Female,75,42
Ward,2016,E05000834,St Mary's,Female,75,41
Ward,2016,E05000835,Sale Moor,Female,75,43
Ward,2016,E05000836,Stretford,Female,75,39
Ward,2016,E05000837,Timperley,Female,75,42
Ward,2016,E05000838,Urmston,Female,75,43
Ward,2016,E05000839,Village,Female,75,46
Ward,2016,E05000819,Altrincham,Male,75,38
Ward,2016,E05000820,Ashton upon Mersey,Male,75,40
Ward,2016,E05000821,Bowdon,Male,75,40
Ward,2016,E05000822,Broadheath,Male,75,35
Ward,2016,E05000823,Brooklands,Male,75,30
Ward,2016,E05000824,Bucklow-St Martins,Male,75,34
Ward,2016,E05000825,Clifford,Male,75,17
Ward,2016,E05000826,Davyhulme East,Male,75,24
Ward,2016,E05000827,Davyhulme West,Male,75,27
Ward,2016,E05000828,Flixton,Male,75,42
Ward,2016,E05000829,Gorse Hill,Male,75,21
Ward,2016,E05000830,Hale Barns,Male,75,38
Ward,2016,E05000831,Hale Central,Male,75,26
Ward,2016,E05000832,Longford,Male,75,28
Ward,2016,E05000833,Priory,Male,75,20
Ward,2016,E05000834,St Mary's,Male,75,27
Ward,2016,E05000835,Sale Moor,Male,75,32
Ward,2016,E05000836,Stretford,Male,75,34
Ward,2016,E05000837,Timperley,Male,75,35
Ward,2016,E05000838,Urmston,Male,75,22
Ward,2016,E05000839,Village,Male,75,30
Ward,2016,E05000819,Altrincham,Total,76,74
Ward,2016,E05000820,Ashton upon Mersey,Total,76,82
Ward,2016,E05000821,Bowdon,Total,76,95
Ward,2016,E05000822,Broadheath,Total,76,72
Ward,2016,E05000823,Brooklands,Total,76,81
Ward,2016,E05000824,Bucklow-St Martins,Total,76,60
Ward,2016,E05000825,Clifford,Total,76,58
Ward,2016,E05000826,Davyhulme East,Total,76,89
Ward,2016,E05000827,Davyhulme West,Total,76,78
Ward,2016,E05000828,Flixton,Total,76,92
Ward,2016,E05000829,Gorse Hill,Total,76,54
Ward,2016,E05000830,Hale Barns,Total,76,103
Ward,2016,E05000831,Hale Central,Total,76,49
Ward,2016,E05000832,Longford,Total,76,64
Ward,2016,E05000833,Priory,Total,76,73
Ward,2016,E05000834,St Mary's,Total,76,81
Ward,2016,E05000835,Sale Moor,Total,76,61
Ward,2016,E05000836,Stretford,Total,76,63
Ward,2016,E05000837,Timperley,Total,76,79
Ward,2016,E05000838,Urmston,Total,76,82
Ward,2016,E05000839,Village,Total,76,84
Ward,2016,E05000819,Altrincham,Female,76,37
Ward,2016,E05000820,Ashton upon Mersey,Female,76,39
Ward,2016,E05000821,Bowdon,Female,76,54
Ward,2016,E05000822,Broadheath,Female,76,39
Ward,2016,E05000823,Brooklands,Female,76,47
Ward,2016,E05000824,Bucklow-St Martins,Female,76,39
Ward,2016,E05000825,Clifford,Female,76,34
Ward,2016,E05000826,Davyhulme East,Female,76,41
Ward,2016,E05000827,Davyhulme West,Female,76,43
Ward,2016,E05000828,Flixton,Female,76,58
Ward,2016,E05000829,Gorse Hill,Female,76,29
Ward,2016,E05000830,Hale Barns,Female,76,60
Ward,2016,E05000831,Hale Central,Female,76,22
Ward,2016,E05000832,Longford,Female,76,34
Ward,2016,E05000833,Priory,Female,76,49
Ward,2016,E05000834,St Mary's,Female,76,50
Ward,2016,E05000835,Sale Moor,Female,76,37
Ward,2016,E05000836,Stretford,Female,76,32
Ward,2016,E05000837,Timperley,Female,76,46
Ward,2016,E05000838,Urmston,Female,76,46
Ward,2016,E05000839,Village,Female,76,46
Ward,2016,E05000819,Altrincham,Male,76,37
Ward,2016,E05000820,Ashton upon Mersey,Male,76,43
Ward,2016,E05000821,Bowdon,Male,76,41
Ward,2016,E05000822,Broadheath,Male,76,33
Ward,2016,E05000823,Brooklands,Male,76,34
Ward,2016,E05000824,Bucklow-St Martins,Male,76,21
Ward,2016,E05000825,Clifford,Male,76,24
Ward,2016,E05000826,Davyhulme East,Male,76,48
Ward,2016,E05000827,Davyhulme West,Male,76,35
Ward,2016,E05000828,Flixton,Male,76,34
Ward,2016,E05000829,Gorse Hill,Male,76,25
Ward,2016,E05000830,Hale Barns,Male,76,43
Ward,2016,E05000831,Hale Central,Male,76,27
Ward,2016,E05000832,Longford,Male,76,30
Ward,2016,E05000833,Priory,Male,76,24
Ward,2016,E05000834,St Mary's,Male,76,31
Ward,2016,E05000835,Sale Moor,Male,76,24
Ward,2016,E05000836,Stretford,Male,76,31
Ward,2016,E05000837,Timperley,Male,76,33
Ward,2016,E05000838,Urmston,Male,76,36
Ward,2016,E05000839,Village,Male,76,38
Ward,2016,E05000819,Altrincham,Total,77,78
Ward,2016,E05000820,Ashton upon Mersey,Total,77,84
Ward,2016,E05000821,Bowdon,Total,77,97
Ward,2016,E05000822,Broadheath,Total,77,66
Ward,2016,E05000823,Brooklands,Total,77,89
Ward,2016,E05000824,Bucklow-St Martins,Total,77,61
Ward,2016,E05000825,Clifford,Total,77,55
Ward,2016,E05000826,Davyhulme East,Total,77,72
Ward,2016,E05000827,Davyhulme West,Total,77,86
Ward,2016,E05000828,Flixton,Total,77,88
Ward,2016,E05000829,Gorse Hill,Total,77,58
Ward,2016,E05000830,Hale Barns,Total,77,108
Ward,2016,E05000831,Hale Central,Total,77,60
Ward,2016,E05000832,Longford,Total,77,74
Ward,2016,E05000833,Priory,Total,77,54
Ward,2016,E05000834,St Mary's,Total,77,76
Ward,2016,E05000835,Sale Moor,Total,77,58
Ward,2016,E05000836,Stretford,Total,77,81
Ward,2016,E05000837,Timperley,Total,77,80
Ward,2016,E05000838,Urmston,Total,77,88
Ward,2016,E05000839,Village,Total,77,77
Ward,2016,E05000819,Altrincham,Female,77,44
Ward,2016,E05000820,Ashton upon Mersey,Female,77,50
Ward,2016,E05000821,Bowdon,Female,77,47
Ward,2016,E05000822,Broadheath,Female,77,29
Ward,2016,E05000823,Brooklands,Female,77,44
Ward,2016,E05000824,Bucklow-St Martins,Female,77,31
Ward,2016,E05000825,Clifford,Female,77,30
Ward,2016,E05000826,Davyhulme East,Female,77,37
Ward,2016,E05000827,Davyhulme West,Female,77,48
Ward,2016,E05000828,Flixton,Female,77,50
Ward,2016,E05000829,Gorse Hill,Female,77,34
Ward,2016,E05000830,Hale Barns,Female,77,56
Ward,2016,E05000831,Hale Central,Female,77,32
Ward,2016,E05000832,Longford,Female,77,48
Ward,2016,E05000833,Priory,Female,77,29
Ward,2016,E05000834,St Mary's,Female,77,45
Ward,2016,E05000835,Sale Moor,Female,77,34
Ward,2016,E05000836,Stretford,Female,77,50
Ward,2016,E05000837,Timperley,Female,77,40
Ward,2016,E05000838,Urmston,Female,77,54
Ward,2016,E05000839,Village,Female,77,47
Ward,2016,E05000819,Altrincham,Male,77,34
Ward,2016,E05000820,Ashton upon Mersey,Male,77,34
Ward,2016,E05000821,Bowdon,Male,77,50
Ward,2016,E05000822,Broadheath,Male,77,37
Ward,2016,E05000823,Brooklands,Male,77,45
Ward,2016,E05000824,Bucklow-St Martins,Male,77,30
Ward,2016,E05000825,Clifford,Male,77,25
Ward,2016,E05000826,Davyhulme East,Male,77,35
Ward,2016,E05000827,Davyhulme West,Male,77,38
Ward,2016,E05000828,Flixton,Male,77,38
Ward,2016,E05000829,Gorse Hill,Male,77,24
Ward,2016,E05000830,Hale Barns,Male,77,52
Ward,2016,E05000831,Hale Central,Male,77,28
Ward,2016,E05000832,Longford,Male,77,26
Ward,2016,E05000833,Priory,Male,77,25
Ward,2016,E05000834,St Mary's,Male,77,31
Ward,2016,E05000835,Sale Moor,Male,77,24
Ward,2016,E05000836,Stretford,Male,77,31
Ward,2016,E05000837,Timperley,Male,77,40
Ward,2016,E05000838,Urmston,Male,77,34
Ward,2016,E05000839,Village,Male,77,30
Ward,2016,E05000819,Altrincham,Total,78,89
Ward,2016,E05000820,Ashton upon Mersey,Total,78,67
Ward,2016,E05000821,Bowdon,Total,78,74
Ward,2016,E05000822,Broadheath,Total,78,89
Ward,2016,E05000823,Brooklands,Total,78,65
Ward,2016,E05000824,Bucklow-St Martins,Total,78,49
Ward,2016,E05000825,Clifford,Total,78,50
Ward,2016,E05000826,Davyhulme East,Total,78,65
Ward,2016,E05000827,Davyhulme West,Total,78,82
Ward,2016,E05000828,Flixton,Total,78,79
Ward,2016,E05000829,Gorse Hill,Total,78,54
Ward,2016,E05000830,Hale Barns,Total,78,91
Ward,2016,E05000831,Hale Central,Total,78,62
Ward,2016,E05000832,Longford,Total,78,71
Ward,2016,E05000833,Priory,Total,78,61
Ward,2016,E05000834,St Mary's,Total,78,66
Ward,2016,E05000835,Sale Moor,Total,78,61
Ward,2016,E05000836,Stretford,Total,78,51
Ward,2016,E05000837,Timperley,Total,78,88
Ward,2016,E05000838,Urmston,Total,78,83
Ward,2016,E05000839,Village,Total,78,79
Ward,2016,E05000819,Altrincham,Female,78,53
Ward,2016,E05000820,Ashton upon Mersey,Female,78,34
Ward,2016,E05000821,Bowdon,Female,78,38
Ward,2016,E05000822,Broadheath,Female,78,54
Ward,2016,E05000823,Brooklands,Female,78,34
Ward,2016,E05000824,Bucklow-St Martins,Female,78,27
